"BehaviorSpace results (NetLogo 6.2.0)"
"EvolvingGamePlayers.nlogo"
"experiment-Amadae-EmptyMemory-XY"
"08/02/2021 19:22:50:088 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-1","22","-1","22"
"[run number]","Game","Rounds","Population-Size","Perc-Group2","Opponents-Include-Own-Group?","Playing-Strategy","Initial-Populations","Initial-X","Initial-Y","Memory-Initialization","Memory-Initial-Weight-1","Memory-Initial-Weight-2","Memory-Length-1","Memory-Length-2","Unlimited-Memory?","Playing-Noise","Replicate?","Replication-Noise","Speed-1","Speed-2","Delta","Value","Value-As-Perc-Of-Cost","Punishment","Reward","Sucker","Temptation","k","My-Preference","Your-Preference","Draw-X-And-Y-Axes?","Reposition-Populations","Population-Pen-Down?","Recolor-Populations?","Calculate-Dominance?","Print-Out-Match-Results?","Seed-Setup","Seed-Go","[step]","timer","prev-seed-setup","prev-seed-go","count populations","num-pops-g1-dominant","num-pops-g2-dominant","num-pops-none-dominant","num-pops-g1-hawkish","num-pops-g2-hawkish","num-pops-none-hawkish","num-pops-with-group1-dom","num-pops-with-group2-dom","num-pops-with-groups-equal","Cost","msne","msne-payoff","group1-payoff","group2-payoff"
"9645","Hawk-Dove","2000","200","60","true","Play-Initial-X-Y","100 at Initial-X/Y","40","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","121","61073.815","-866301052","-1447801820","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.2163194444444443","4.314120370370374"
"9640","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","40","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","358","61076.625","-689277015","1638388406","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.472808641975308","8.944722222222229"
"9629","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","20","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","524","61099.424","1721588449","-2087216389","100","9","91","0","9","91","0","9","91","0","11.11111111111111","0.9","0.49999999999999994","0.844861111111111","2.2283680555555603"
"9646","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","40","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","236","61144.401","1783780943","-1094599508","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.14009259259259255","3.3629761904761946"
"9651","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","50","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","139","61152.445","-598437766","112626750","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.3426984126984123","7.192962962962967"
"9652","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","50","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","131","61175.742","-850528182","1801561267","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.2988425925925923","6.300347222222224"
"9650","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","50","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","205","61179.896","-1953186457","-1826346062","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.40642361111111064","8.213194444444444"
"9653","Hawk-Dove","2000","200","50","true","Play-Initial-X-Y","100 at Initial-X/Y","50","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","107","61204.524","-1875211282","1670304388","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.23416666666666658","5.2280555555555575"
"9612","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","0","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","1042","61215.353","-522075151","-1210632589","100","72","28","0","72","28","0","72","28","0","11.11111111111111","0.9","0.49999999999999994","6.581944444444448","0.7087962962962968"
"9654","Hawk-Dove","2000","200","60","true","Play-Initial-X-Y","100 at Initial-X/Y","50","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","127","61222.865","-1781294356","-1512091460","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.21131944444444425","4.235972222222228"
"9638","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","30","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","587","71730.563","-906488860","2044805876","100","19","81","0","19","81","0","19","81","0","11.11111111111111","0.9","0.49999999999999994","1.6229166666666675","2.00885416666667"
"9649","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","50","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","320","61240.523","-2065279649","-1280693328","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.4429320987654313","9.080277777777782"
"9630","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","20","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","888","61276.598","-109777543","-1185905100","100","90","10","0","90","10","0","90","10","0","11.11111111111111","0.9","0.49999999999999994","8.142500000000007","0.526759259259259"
"9647","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","40","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","538","61295.362","1451660048","1178813204","100","50","50","0","50","50","0","50","50","0","11.11111111111111","0.9","0.49999999999999994","4.138194444444448","1.3779513888888917"
"9661","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","60","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","121","61307.43","-1159570023","1272265770","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.30069444444444426","6.247569444444446"
"9639","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","30","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","801","61318.791","269046576","1362684227","100","90","10","0","90","10","0","90","10","0","11.11111111111111","0.9","0.49999999999999994","8.116388888888896","0.5666975308641975"
"9659","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","60","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","189","61321.71","-1995137938","1768224771","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.383854166666666","8.242361111111114"
"9662","Hawk-Dove","2000","200","50","true","Play-Initial-X-Y","100 at Initial-X/Y","60","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","136","61353.69","-1022371589","-594138166","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.2528333333333333","5.32827777777778"
"9660","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","60","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","215","71860.611","1533453545","1108875403","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.3549603174603172","7.177314814814814"
"9621","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","10","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","1228","61390.453","-1434030176","391484825","100","75","25","0","75","25","0","75","25","0","11.11111111111111","0.9","0.49999999999999994","6.935277777777784","0.705956790123457"
"9663","Hawk-Dove","2000","200","60","true","Play-Initial-X-Y","100 at Initial-X/Y","60","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","266","61430.073","-727864561","150912309","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.14631944444444442","4.356157407407411"
"9658","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","60","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","432","61451.09","1033067286","226653566","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.4745987654320983","9.017500000000007"
"9669","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","70","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","214","61509.909","-456314811","404141224","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.33575396825396786","7.205462962962962"
"9670","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","70","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","170","61514.395","627618640","1181720091","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.3378240740740736","6.273819444444447"
"9656","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","50","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","645","61516.543","-435926705","-1568660429","100","62","38","0","62","38","0","62","38","0","11.11111111111111","0.9","0.49999999999999994","5.129583333333338","1.1766319444444462"
"9668","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","70","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","275","72021.664","-1158965306","-481873513","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.41052083333333267","8.146805555555556"
"9671","Hawk-Dove","2000","200","50","true","Play-Initial-X-Y","100 at Initial-X/Y","70","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","159","61541.616","165820120","82347427","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.2753888888888888","5.206833333333337"
"9664","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","60","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","440","61551.092","1802549655","1821594701","100","30","70","0","30","70","0","30","70","0","11.11111111111111","0.9","0.49999999999999994","2.3006481481481487","2.4759126984127025"
"9667","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","70","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","441","61582.651","1622130258","2088567862","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.466018518518518","9.039166666666675"
"9648","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","40","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","1160","61641.981","326627409","888379293","100","98","2","0","98","2","0","98","2","0","11.11111111111111","0.9","0.49999999999999994","8.810277777777785","0.46614197530864127"
"9655","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","50","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","826","61663.87","2127317949","397337054","100","12","88","0","12","88","0","12","88","0","11.11111111111111","0.9","0.49999999999999994","1.0073148148148157","2.9595634920634972"
"9672","Hawk-Dove","2000","200","60","true","Play-Initial-X-Y","100 at Initial-X/Y","70","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","285","61673.254","1482275956","-1022146203","100","4","96","0","4","96","0","4","96","0","11.11111111111111","0.9","0.49999999999999994","0.4438194444444445","4.2402314814814845"
"9677","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","80","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","266","61692.988","-1228171187","1031600584","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.3867013888888883","8.178194444444445"
"9666","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","60","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","746","61700.041","760306073","-1116301579","100","98","2","0","98","2","0","98","2","0","11.11111111111111","0.9","0.49999999999999994","8.938055555555561","0.45749999999999935"
"9678","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","80","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","208","61697.575","-1709637737","-780094583","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.3382936507936504","7.299537037037031"
"9665","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","60","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","694","61700.546","998563551","669789214","100","88","12","0","88","12","0","88","12","0","11.11111111111111","0.9","0.49999999999999994","7.265972222222224","0.6223958333333338"
"9679","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","80","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","200","61752.263","375174823","1055130159","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.2817129629629627","6.196875"
"9676","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","80","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","398","61752.518","1398406801","171457669","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.42280864197530804","9.000277777777786"
"9673","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","70","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","567","61793.272","1148621341","2036885515","100","56","44","0","56","44","0","56","44","0","11.11111111111111","0.9","0.49999999999999994","4.1178703703703725","1.683611111111113"
"9657","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","50","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","1172","61818.559","-1563839102","881965308","100","97","3","0","97","3","0","97","3","0","11.11111111111111","0.9","0.49999999999999994","8.895277777777784","0.47212962962962934"
"9680","Hawk-Dove","2000","200","50","true","Play-Initial-X-Y","100 at Initial-X/Y","80","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","336","61861.068","23756761","1623146352","100","7","93","0","7","93","0","7","93","0","11.11111111111111","0.9","0.49999999999999994","0.6506111111111114","4.896055555555557"
"9674","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","70","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","690","61868.393","1333402352","1610494528","100","97","3","0","97","3","0","97","3","0","11.11111111111111","0.9","0.49999999999999994","7.818472222222221","0.46621527777777766"
"9675","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","70","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","629","72386.781","373360912","-518352554","100","100","0","0","100","0","0","100","0","0","11.11111111111111","0.9","0.49999999999999994","9.258611111111119","0.45830246913580164"
"9682","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","80","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","366","61890.628","-2059748492","1639499098","100","91","9","0","91","9","0","91","9","0","11.11111111111111","0.9","0.49999999999999994","6.543055555555558","0.6053571428571429"
"9683","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","80","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","398","61909.254","-1314761948","1888898852","100","98","2","0","98","2","0","98","2","0","11.11111111111111","0.9","0.49999999999999994","8.03902777777778","0.4319097222222216"
"9686","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","90","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","368","61947.352","1879471518","-458157459","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.3988541666666661","8.218472222222227"
"9681","Hawk-Dove","2000","200","60","true","Play-Initial-X-Y","100 at Initial-X/Y","80","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","472","61944.885","608757363","23457622","100","44","56","0","44","56","0","44","56","0","11.11111111111111","0.9","0.49999999999999994","2.7732638888888896","2.5881944444444476"
"9687","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","90","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","385","61968.098","2067170694","591136213","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.3476587301587298","7.06101851851852"
"9688","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","90","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","356","61971.017","1390562530","-105626551","100","10","90","0","10","90","0","10","90","0","11.11111111111111","0.9","0.49999999999999994","0.6965277777777779","5.612152777777781"
"9685","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","90","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","564","61991.895","-1360549563","-797592975","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.4450308641975302","9.239166666666673"
"9684","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","80","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","589","62004.25","1765826458","-1760873420","100","100","0","0","100","0","0","100","0","0","11.11111111111111","0.9","0.49999999999999994","9.054722222222228","0.43712962962962904"
"9689","Hawk-Dove","2000","200","50","true","Play-Initial-X-Y","100 at Initial-X/Y","90","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","372","62026.564","-1695277204","-1913125694","100","53","47","0","53","47","0","53","47","0","11.11111111111111","0.9","0.49999999999999994","2.8975000000000026","2.6191666666666684"
"9691","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","90","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","336","62044.311","-286225435","-1956509270","100","99","1","0","99","1","0","99","1","0","11.11111111111111","0.9","0.49999999999999994","7.041944444444442","0.3971031746031742"
"9692","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","90","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","347","72590.268","1101505902","2004733088","100","100","0","0","100","0","0","100","0","0","11.11111111111111","0.9","0.49999999999999994","8.073472222222223","0.42329861111111056"
"9698","Hawk-Dove","2000","200","50","true","Play-Initial-X-Y","100 at Initial-X/Y","100","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","256","62100.811","1792374632","1526380516","100","99","1","0","99","1","0","99","1","0","11.11111111111111","0.9","0.49999999999999994","5.241388888888891","0.30749999999999994"
"9699","Hawk-Dove","2000","200","60","true","Play-Initial-X-Y","100 at Initial-X/Y","100","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","217","62114.763","892607013","-868514949","100","100","0","0","100","0","0","100","0","0","11.11111111111111","0.9","0.49999999999999994","6.229097222222224","0.2824537037037035"
"9704","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","0","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","39","62120.125","-206244460","-989691465","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.39236111111111055","8.227777777777776"
"9705","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","0","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","27","62130.567","-219986135","-1577752749","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.35547619047618995","7.344629629629631"
"9697","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","100","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","279","62130.293","-1882651055","1933297030","100","95","5","0","95","5","0","95","5","0","11.11111111111111","0.9","0.49999999999999994","4.178194444444446","0.46465277777777786"
"9706","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","0","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","25","62132.989","-672046084","-2145212151","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.288796296296296","6.290416666666666"
"9700","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","100","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","237","62134.901","-2120709519","1790750859","100","100","0","0","100","0","0","100","0","0","11.11111111111111","0.9","0.49999999999999994","7.1475","0.3685317460317455"
"9707","Hawk-Dove","2000","200","50","true","Play-Initial-X-Y","100 at Initial-X/Y","0","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","14","62139.427","537940191","1369663649","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.23599999999999985","5.2873333333333346"
"9703","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","0","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","89","72640.612","184031131","-1219117295","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.4062345679012339","9.160555555555563"
"9708","Hawk-Dove","2000","200","60","true","Play-Initial-X-Y","100 at Initial-X/Y","0","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","21","62143.21","1443544082","929221492","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.22152777777777768","4.363425925925927"
"9709","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","0","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","33","62149.747","-1237774129","1038885326","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.12870370370370363","3.4146825396825453"
"9690","Hawk-Dove","2000","200","60","true","Play-Initial-X-Y","100 at Initial-X/Y","90","90","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","501","62157.174","-2093444233","-416378928","100","86","14","0","86","14","0","86","14","0","11.11111111111111","0.9","0.49999999999999994","5.412708333333335","0.8850462962962969"
"9710","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","0","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","49","62161.53","-1677929009","136463489","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.07638888888888898","2.428819444444449"
"9716","Hawk-Dove","2000","200","50","true","Play-Initial-X-Y","100 at Initial-X/Y","10","100","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","90","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","53","62191.026","2012484471","746112534","100","0","100","0","0","100","0","0","100","0","11.11111111111111","0.9","0.49999999999999994","0.19438888888888872","5.231166666666672"
